m,x,y,z,vx,vy,vz,u,h,rho
1,0.325,0.725,0.725,0.000000000000000000004119968255444915,0.000000000000000000009931291899967228,0.000000000000000000009931291899967228,-0.000000000000000000000019308200299516807,0.049971836697274404,1
1,0.325,0.775,0.775,-0.000000000000000000021770779623508927,-0.000000000000000000019428902930940257,-0.000000000000000000019428902930940257,0.00000000000000000000003544497603299314,0.049971836697274404,1
1,0.325,0.8250000000000001,0.8250000000000001,0.000000000000000000004119968255444915,0.000000000000000000009497611030973028,0.000000000000000000009497611030973028,-0.000000000000000000000004204049313345403,0.049971836697274404,1
1,0.325,0.875,0.875,0.0000000000000000000014745149545802858,-0.0000000000000000000000000000000000006740754805355326,-0.0000000000000000000000000000000000006740754805355326,0.0000000006976827627313084,0.049971836697274404,1
1,0.32500000010882674,0.9250000003200147,0.9250000003200147,0.0000003253872427469318,0.000000958335651485864,0.000000958335651485864,-0.0000000013132353967592452,0.049971836697274404,1
1,0.3249999998911733,0.9749999996799853,0.9749999996799853,-0.0000003253872427469563,-0.0000009583356514858636,-0.0000009583356514858636,-0.00000000014131554222598852,0.04997670065397115,1
1,0.3749999998911733,0.024999999679985344,0.024999999679985344,-0.00000032538724274691374,-0.0000009583356514858552,-0.0000009583356514858552,0.0000000011996606776733778,0.04997670065397115,1
1,0.3750000001088267,0.07500000032001466,0.07500000032001466,0.0000003253872427469301,0.0000009583356514858545,0.0000009583356514858545,-0.0000000005334225053244946,0.049971836697274404,1
1,0.375,0.125,0.125,0.000000000000000000009887923813067801,0.000000000000000000007459310946700269,0.000000000000000000007459310946700269,-0.00000000008213012870341057,0.049971836697274404,1
1,0.375,0.175,0.175,0.000000000000000000006982261990806647,-0.000000000000000000003165870343657672,-0.000000000000000000003165870343657672,-0.0000000000000000000000031298644923825208,0.049971836697274404,1
1,0.375,0.225,0.225,0.00000000000000000001491862189340054,-0.0000000000000000000038163916471489766,-0.0000000000000000000038163916471489766,0.000000000000000000000004184785144537025,0.049971836697274404,1
1,0.375,0.275,0.275,0.00000000000000000002242130092700023,0.000000000000000000001431146867680867,0.000000000000000000001431146867680867,-0.00000000000000000000003473334625241304,0.049971836697274404,1
1,0.375,0.325,0.325,0.000000000000000000010668549377257362,0.00000000000000000000763278329429795,0.00000000000000000000763278329429795,-0.000000000000000000000012996297960299425,0.049971836697274404,1
1,0.375,0.375,0.375,0.0000000000000000000006938893903907196,-0.0000000000000000000066786853825107075,-0.0000000000000000000066786853825107075,0.0000000000000000000000006105789129490282,0.049971836697274404,1
1,0.375,0.42500000000000004,0.42500000000000004,-0.000000000000000000006982261990806657,-0.000000000000000000005594483210025201,-0.000000000000000000005594483210025201,0.0000000000000000000000614329769768053,0.049971836697274404,1
1,0.375,0.47500000000000003,0.47500000000000003,0.000000000000000000011058862159352146,0.00000000000000000001227316859253591,0.00000000000000000001227316859253591,-0.000000000000000000000014851555115858418,0.049971836697274404,1
1,0.375,0.525,0.525,-0.00000000000000000000013010426069826388,-0.00000000000000000000949761103097302,-0.00000000000000000000949761103097302,0.000000000000000000000006553867684675766,0.049971836697274404,1
1,0.375,0.5750000000000001,0.5750000000000001,0.000000000000000000004250072516143177,0.0000000000000000000036429192995512984,0.0000000000000000000036429192995512984,-0.0000000000000000000000005107547418010027,0.049971836697274404,1
1,0.375,0.625,0.625,0.0000000000000000000030357660829594117,-0.0000000000000000000000000000000000002888894916580854,-0.0000000000000000000000000000000000002888894916580854,-0.00000000000000000000000017433553632902284,0.049971836697274404,1
1,0.375,0.675,0.675,0.0000000000000000000030357660829594117,0.0000000000000000000000000000000000002888894916580854,0.0000000000000000000000000000000000002888894916580854,0.0000000000000000000000057289925488689,0.049971836697274404,1
1,0.375,0.725,0.725,0.000000000000000000005854691731421724,0.000000000000000000007849623728795057,0.000000000000000000007849623728795057,-0.00000000000000000000001596004017506441,0.049971836697274404,1
1,0.375,0.775,0.775,-0.0000000000000000000012143064331837729,-0.000000000000000000016653345369377362,-0.000000000000000000016653345369377362,0.00000000000000000000003317619789666346,0.049971836697274404,1
1,0.375,0.8250000000000001,0.8250000000000001,0.000000000000000000005854691731421725,0.000000000000000000008803721640582304,0.000000000000000000008803721640582304,-0.0000000000000000000000033353480265095715,0.049971836697274404,1
1,0.375,0.875,0.875,0.0000000000000000000030357660829594117,-0.0000000000000000000000000000000000002888894916580854,-0.0000000000000000000000000000000000002888894916580854,0.0000000006976827627313021,0.049971836697274404,1
1,0.3750000001088267,0.9250000003200147,0.9250000003200147,0.0000003253872427469289,0.0000009583356514858545,0.0000009583356514858545,-0.0000000013132353967592274,0.049971836697274404,1
1,0.3749999998911733,0.9749999996799853,0.9749999996799853,-0.00000032538724274691,-0.0000009583356514858653,-0.0000009583356514858653,-0.00000000014131554222601258,0.04997670065397115,1
1,0.4249999998911733,0.024999999679985344,0.024999999679985344,-0.00000032538724274691374,-0.0000009583356514858577,-0.0000009583356514858577,0.0000000011996606776733369,0.04997670065397115,1
1,0.42500000010882677,0.07500000032001466,0.07500000032001466,0.0000003253872427469301,0.0000009583356514858516,0.0000009583356514858516,-0.0000000005334225053244943,0.049971836697274404,1
1,0.42500000000000004,0.125,0.125,0.000000000000000000009887923813067802,0.00000000000000000000780625564189563,0.00000000000000000000780625564189563,-0.00000000008213012870342872,0.049971836697274404,1
1,0.42500000000000004,0.175,0.175,0.000000000000000000006765421556309546,-0.0000000000000000000014745149545802839,-0.0000000000000000000014745149545802839,-0.0000000000000000000000022249895849926646,0.049971836697274404,1
1,0.42500000000000004,0.225,0.225,-0.00000000000000000000008673617379884547,-0.000000000000000000004943961906533903,-0.000000000000000000004943961906533903,-0.00000000000000000000000016057722293779858,0.049971836697274404,1
1,0.42500000000000004,0.275,0.275,0.0000000000000000000014745149545802794,-0.0000000000000000000008673617379884019,-0.0000000000000000000008673617379884019,0.000000000000000000000005615112573067307,0.049971836697274404,1
1,0.42500000000000004,0.325,0.325,0.000000000000000000010408340855860841,0.000000000000000000008933825901280557,0.000000000000000000008933825901280557,-0.000000000000000000000032089529816691776,0.049971836697274404,1
1,0.42500000000000004,0.375,0.375,0.000000000000000000005377642775528101,-0.000000000000000000007459310946700269,-0.000000000000000000007459310946700269,0.0000000000000000000000009132030622275266,0.049971836697274404,1
1,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.00000000000000000001630640067418199,-0.0000000000000000000030357660829594106,-0.0000000000000000000030357660829594106,-0.000000000000000000000030035121210507875,0.049971836697274404,1
1,0.42500000000000004,0.47500000000000003,0.47500000000000003,0.000000000000000000011405806854547507,0.000000000000000000010451708942760261,0.000000000000000000010451708942760261,-0.00000000000000000000003273902575361046,0.049971836697274404,1
1,0.42500000000000004,0.525,0.525,0.0000000000000000000042934406030425964,-0.0000000000000000000092374025095765,-0.0000000000000000000092374025095765,0.000000000000000000000005866555034624423,0.049971836697274404,1
1,0.42500000000000004,0.5750000000000001,0.5750000000000001,0.000000000000000000004293440603042598,0.0000000000000000000029923979960599952,0.0000000000000000000029923979960599952,-0.0000000000000000000000006582694263870922,0.049971836697274404,1
1,0.42500000000000004,0.625,0.625,0.0000000000000000000030357660829594117,0.0000000000000000000000000000000000002888894916580854,0.0000000000000000000000000000000000002888894916580854,-0.00000000000000000000000017433553632902401,0.049971836697274404,1
1,0.42500000000000004,0.675,0.675,0.0000000000000000000030357660829594117,-0.0000000000000000000000000000000000002888894916580854,-0.0000000000000000000000000000000000002888894916580854,0.000000000000000000000005621419502225855,0.049971836697274404,1
1,0.42500000000000004,0.725,0.725,0.000000000000000000006071532165918826,0.000000000000000000007546047120499118,0.000000000000000000007546047120499118,-0.000000000000000000000017020486833312726,0.049971836697274404,1
1,0.42500000000000004,0.775,0.775,0.00000000000000000001491862189340054,-0.000000000000000000014571677198205194,-0.000000000000000000014571677198205194,-0.000000000000000000000020623782900630943,0.049971836697274404,1
1,0.42500000000000004,0.8250000000000001,0.8250000000000001,0.000000000000000000006071532165918826,0.000000000000000000007025630077706076,0.000000000000000000007025630077706076,-0.0000000000000000000000041683967242856595,0.049971836697274404,1
1,0.42500000000000004,0.875,0.875,0.0000000000000000000030357660829594117,0.0000000000000000000000000000000000002888894916580854,0.0000000000000000000000000000000000002888894916580854,0.0000000006976827627313119,0.049971836697274404,1
1,0.42500000010882677,0.9250000003200147,0.9250000003200147,0.0000003253872427469289,0.000000958335651485866,0.000000958335651485866,-0.000000001313235396759225,0.049971836697274404,1
1,0.4249999998911733,0.9749999996799853,0.9749999996799853,-0.0000003253872427469071,-0.0000009583356514858552,-0.0000009583356514858552,-0.00000000014131554222610285,0.04997670065397115,1
1,0.4749999998911733,0.024999999679985344,0.024999999679985344,-0.00000032538724274695334,-0.0000009583356514858584,-0.0000009583356514858584,0.0000000011996606776734454,0.04997670065397115,1
1,0.47500000010882676,0.07500000032001466,0.07500000032001466,0.00000032538724274691734,0.0000009583356514858556,0.0000009583356514858556,-0.0000000005334225053244668,0.049971836697274404,1
1,0.47500000000000003,0.125,0.125,-0.000000000000000000012490009027033009,0.000000000000000000006591949208711866,0.000000000000000000006591949208711866,-0.00000000008213012870335029,0.049971836697274404,1
1,0.47500000000000003,0.175,0.175,-0.00000000000000000001574261554448952,-0.0000000000000000000019515639104739067,-0.0000000000000000000019515639104739067,0.00000000000000000000003497495585876072,0.049971836697274404,1
1,0.47500000000000003,0.225,0.225,-0.000000000000000000019862583799934438,-0.000000000000000000004857225732735061,-0.000000000000000000004857225732735061,0.000000000000000000000045625311962962,0.049971836697274404,1
1,0.47500000000000003,0.275,0.275,-0.000000000000000000023722343533982833,-0.0000000000000000000008239936510889818,-0.0000000000000000000008239936510889818,0.00000000000000000000009319948027235637,0.049971836697274404,1
1,0.47500000000000003,0.325,0.325,-0.000000000000000000012143064331837647,0.000000000000000000009454242944073597,0.000000000000000000009454242944073597,0.00000000000000000000004890304193406672,0.049971836697274404,1
1,0.47500000000000003,0.375,0.375,-0.000000000000000000013010426069826051,-0.000000000000000000005984795992119983,-0.000000000000000000005984795992119983,0.000000000000000000000024983308263556956,0.049971836697274404,1
1,0.47500000000000003,0.42500000000000004,0.42500000000000004,-0.000000000000000000013574211199518516,-0.000000000000000000004206704429243756,-0.000000000000000000004206704429243756,0.000000000000000000000046433553183083425,0.049971836697274404,1
1,0.47500000000000003,0.47500000000000003,0.47500000000000003,-0.000000000000000000011275702593849244,0.000000000000000000010234868508263159,0.000000000000000000010234868508263159,0.000000000000000000000044696210018043195,0.049971836697274404,1
1,0.47500000000000003,0.525,0.525,-0.000000000000000000013877787807814454,-0.000000000000000000009020562075079398,-0.000000000000000000009020562075079398,0.000000000000000000000031373721377167324,0.049971836697274404,1
1,0.47500000000000003,0.5750000000000001,0.5750000000000001,-0.00000000000000000000490059381963448,0.0000000000000000000034260788650541966,0.0000000000000000000034260788650541966,0.000000000000000000000018248684816838206,0.049971836697274404,1
1,0.47500000000000003,0.625,0.625,-0.0000000000000000000060715321659188235,0,0,0.000000000000000000000017855435169834066,0.049971836697274404,1
1,0.47500000000000003,0.675,0.675,-0.0000000000000000000060715321659188235,0,0,0.000000000000000000000024804041498704068,0.049971836697274404,1
1,0.47500000000000003,0.725,0.725,-0.0000000000000000000034260788650541936,0.00000000000000000000993129189996723,0.00000000000000000000993129189996723,-0.0000000000000000000000007986889046387082,0.049971836697274404,1
1,0.47500000000000003,0.775,0.775,-0.00000000000000000003070460552478948,-0.000000000000000000019428902930940257,-0.000000000000000000019428902930940257,0.00000000000000000000005859591163008259,0.049971836697274404,1
1,0.47500000000000003,0.8250000000000001,0.8250000000000001,-0.0000000000000000000034260788650541936,0.000000000000000000009497611030973028,0.000000000000000000009497611030973028,0.000000000000000000000014305462081532693,0.049971836697274404,1
1,0.47500000000000003,0.875,0.875,-0.0000000000000000000060715321659188235,0,0,0.0000000006976827627313266,0.049971836697274404,1
1,0.47500000010882676,0.9250000003200147,0.9250000003200147,0.0000003253872427469242,0.0000009583356514858639,0.0000009583356514858639,-0.0000000013132353967592264,0.049971836697274404,1
1,0.4749999998911733,0.9749999996799853,0.9749999996799853,-0.0000003253872427469649,-0.0000009583356514858639,-0.0000009583356514858639,-0.00000000014131554222595574,0.04997670065397115,1
1,0.5249999998911733,0.024999999679985344,0.024999999679985344,-0.0000003253872427468963,-0.0000009583356514858548,-0.0000009583356514858548,0.000000001199660677673325,0.04997670065397115,1
1,0.5250000001088267,0.07500000032001466,0.07500000032001466,0.00000032538724274694963,0.0000009583356514858548,0.0000009583356514858548,-0.0000000005334225053245573,0.049971836697274404,1
1,0.525,0.125,0.125,0.00000000000000000003213575239247037,0.000000000000000000007415942859800849,0.000000000000000000007415942859800849,-0.00000000008213012870350068,0.049971836697274404,1
1,0.525,0.175,0.175,0.00000000000000000002680147770384169,-0.0000000000000000000032092384305570914,-0.0000000000000000000032092384305570914,-0.00000000000000000000007667149292282769,0.049971836697274404,1
1,0.525,0.225,0.225,0.000000000000000000037123082385903694,-0.0000000000000000000038163916471489766,-0.0000000000000000000038163916471489766,-0.00000000000000000000008049343760097261,0.049971836697274404,1
1,0.525,0.275,0.275,0.00000000000000000004224051664003528,0.0000000000000000000014745149545802869,0.0000000000000000000014745149545802869,-0.00000000000000000000010904796770345476,0.049971836697274404,1
1,0.525,0.325,0.325,0.000000000000000000032873009869760515,0.00000000000000000000771951946809679,0.00000000000000000000771951946809679,-0.00000000000000000000010309811435431217,0.049971836697274404,1
1,0.525,0.375,0.375,0.000000000000000000019038590148845474,-0.000000000000000000006808789643208967,-0.000000000000000000006808789643208967,-0.00000000000000000000004975988178590264,0.049971836697274404,1
1,0.525,0.42500000000000004,0.42500000000000004,0.00000000000000000001682681771697504,-0.000000000000000000005377642775528101,-0.000000000000000000005377642775528101,-0.000000000000000000000018058344601636063,0.049971836697274404,1
1,0.525,0.47500000000000003,0.47500000000000003,0.00000000000000000003343679499945298,0.000000000000000000012186432418737067,0.000000000000000000012186432418737067,-0.00000000000000000000010614415440944507,0.049971836697274404,1
1,0.525,0.525,0.525,0.000000000000000000017954387976359968,-0.000000000000000000009887923813067801,-0.000000000000000000009887923813067801,-0.000000000000000000000042777343256985927,0.049971836697274404,1
1,0.525,0.5750000000000001,0.5750000000000001,0.000000000000000000020773313624822282,0.0000000000000000000035128150388530364,0.0000000000000000000035128150388530364,-0.000000000000000000000036340425381324816,0.049971836697274404,1
1,0.525,0.625,0.625,0.00000000000000000002072994553792286,0.0000000000000000000000000000000000008666684749742562,0.0000000000000000000000000000000000008666684749742562,-0.000000000000000000000036374686420305524,0.049971836697274404,1
1,0.525,0.675,0.675,0.000000000000000000019428902930940254,-0.000000000000000000000000000000000000962964972193618,-0.000000000000000000000000000000000000962964972193618,-0.000000000000000000000029985085577431383,0.049971836697274404,1
1,0.525,0.725,0.725,0.00000000000000000002385244779468112,0.000000000000000000008153200337091001,0.000000000000000000008153200337091001,-0.00000000000000000000005363296604589005,0.049971836697274404,1
1,0.525,0.775,0.775,0.000000000000000000020686577451023436,-0.000000000000000000016696713456276783,-0.000000000000000000016696713456276783,-0.000000000000000000000025132572792731752,0.049971836697274404,1
1,0.525,0.8250000000000001,0.8250000000000001,0.000000000000000000022508037100799088,0.000000000000000000008543513119185782,0.000000000000000000008543513119185782,-0.000000000000000000000040263705621797666,0.049971836697274404,1
1,0.525,0.875,0.875,0.00000000000000000002072994553792286,0.0000000000000000000000000000000000008666684749742562,0.0000000000000000000000000000000000008666684749742562,0.0000000006976827627312668,0.049971836697274404,1
1,0.5250000001088267,0.9250000003200147,0.9250000003200147,0.0000003253872427469453,0.0000009583356514858545,0.0000009583356514858545,-0.0000000013132353967592642,0.049971836697274404,1
1,0.5249999998911733,0.9749999996799853,0.9749999996799853,-0.0000003253872427468956,-0.0000009583356514858658,-0.0000009583356514858658,-0.0000000001413155422260703,0.04997670065397115,1
1,0.5749999998911733,0.024999999679985344,0.024999999679985344,-0.00000032538724274694185,-0.0000009583356514858541,-0.0000009583356514858541,0.0000000011996606776733997,0.04997670065397115,1
1,0.5750000001088268,0.07500000032001466,0.07500000032001466,0.00000032538724274690257,0.000000958335651485854,0.000000958335651485854,-0.0000000005334225053244679,0.049971836697274404,1
1,0.5750000000000001,0.125,0.125,-0.000000000000000000020599841277224606,0.000000000000000000004553649124439118,0.000000000000000000004553649124439118,-0.00000000008213012870336473,0.049971836697274404,1
1,0.5750000000000001,0.175,0.175,-0.000000000000000000021380466841414167,0.000000000000000000000477048955893624,0.000000000000000000000477048955893624,0.00000000000000000000003240976000232135,0.049971836697274404,1
1,0.5750000000000001,0.225,0.225,-0.000000000000000000033219954564955875,-0.000000000000000000005898059818321147,-0.000000000000000000005898059818321147,0.00000000000000000000004631424755491542,0.049971836697274404,1
1,0.5750000000000001,0.275,0.275,-0.000000000000000000025240226575462565,0.0000000000000000000013010426069826065,0.0000000000000000000013010426069826065,0.00000000000000000000005452945120519016,0.049971836697274404,1
1,0.5750000000000001,0.325,0.325,-0.000000000000000000020036056147532142,0.000000000000000000006505213034913025,0.000000000000000000006505213034913025,0.00000000000000000000003285069056533936,0.049971836697274404,1
1,0.5750000000000001,0.375,0.375,-0.00000000000000000001860490927985127,-0.000000000000000000005854691731421722,-0.000000000000000000005854691731421722,0.00000000000000000000002617708820609672,0.049971836697274404,1
1,0.5750000000000001,0.42500000000000004,0.42500000000000004,-0.00000000000000000001509209424099824,-0.00000000000000000000260208521396521,-0.00000000000000000000260208521396521,0.00000000000000000000001033303432184597,0.049971836697274404,1
1,0.5750000000000001,0.47500000000000003,0.47500000000000003,-0.000000000000000000018995222061946058,0.000000000000000000008326672684688672,0.000000000000000000008326672684688672,0.000000000000000000000027651586181509214,0.049971836697274404,1
1,0.5750000000000001,0.525,0.525,-0.000000000000000000019775847626135614,-0.000000000000000000009801187639268964,-0.000000000000000000009801187639268964,0.000000000000000000000034611854691232445,0.049971836697274404,1
1,0.5750000000000001,0.5750000000000001,0.5750000000000001,-0.000000000000000000015005358067199396,0.000000000000000000004683753385137382,0.000000000000000000004683753385137382,0.00000000000000000000001633114961217837,0.049971836697274404,1
1,0.5750000000000001,0.625,0.625,-0.000000000000000000019298798670241993,-0.00000000000000000000073725747729014175,-0.00000000000000000000073725747729014175,0.000000000000000000000017513469310111784,0.049971836697274404,1
1,0.5750000000000001,0.675,0.675,-0.000000000000000000016306400674182002,0.0000000000000000000006938893903907216,0.0000000000000000000006938893903907216,0.00000000000000000000002395000664353606,0.049971836697274404,1
1,0.5750000000000001,0.725,0.725,-0.000000000000000000016566609195578525,0.00000000000000000000789299181569448,0.00000000000000000000789299181569448,0.0000000000000000000000006276469662705609,0.049971836697274404,1
1,0.5750000000000001,0.775,0.775,-0.00000000000000000002480654570646835,-0.000000000000000000017000290064572727,-0.000000000000000000017000290064572727,0.00000000000000000000003400718151704837,0.049971836697274404,1
1,0.5750000000000001,0.8250000000000001,0.8250000000000001,-0.00000000000000000001357421119951853,0.000000000000000000009063930161978824,0.000000000000000000009063930161978824,0.000000000000000000000013996907390362972,0.049971836697274404,1
1,0.5750000000000001,0.875,0.875,-0.000000000000000000019298798670241993,-0.00000000000000000000073725747729014175,-0.00000000000000000000073725747729014175,0.0000000006976827627313297,0.049971836697274404,1
1,0.5750000001088268,0.9250000003200147,0.9250000003200147,0.0000003253872427469099,0.000000958335651485867,0.000000958335651485867,-0.0000000013132353967592158,0.049971836697274404,1
1,0.5749999998911733,0.9749999996799853,0.9749999996799853,-0.00000032538724274693767,-0.0000009583356514858552,-0.0000009583356514858552,-0.0000000001413155422260287,0.04997670065397115,1
1,0.6249999998911733,0.024999999679985344,0.024999999679985344,-0.0000003253872427469243,-0.0000009583356514858556,-0.0000009583356514858556,0.000000001199660677673377,0.04997670065397115,1
1,0.6250000001088267,0.07500000032001466,0.07500000032001466,0.00000032538724274692655,0.0000009583356514858535,0.0000009583356514858535,-0.0000000005334225053245006,0.049971836697274404,1
1,0.625,0.125,0.125,0.000000000000000000001778091562876227,0.000000000000000000003686287386450714,0.000000000000000000003686287386450714,-0.0000000000821301287034047,0.049971836697274404,1
1,0.625,0.175,0.175,0.0000000000000000000032526065174565128,0.0000000000000000000006505213034913042,0.0000000000000000000006505213034913042,-0.0000000000000000000000049468215030064056,0.049971836697274404,1
1,0.625,0.225,0.225,0.000000000000000000005074066167232157,-0.000000000000000000005594483210025205,-0.000000000000000000005594483210025205,0.000000000000000000000004118872525279232,0.049971836697274404,1
1,0.625,0.275,0.275,0.000000000000000000000477048955893622,0.0000000000000000000007372574772901442,0.0000000000000000000007372574772901442,0.0000000000000000000000065288064212083504,0.049971836697274404,1
1,0.625,0.325,0.325,0.0000000000000000000024286128663675295,0.000000000000000000007025630077706065,0.000000000000000000007025630077706065,-0.000000000000000000000009265825802384199,0.049971836697274404,1
1,0.625,0.375,0.375,-0.0000000000000000000019949319973733277,-0.00000000000000000000520417042793042,-0.00000000000000000000520417042793042,0.00000000000000000000000032919136147124186,0.049971836697274404,1
1,0.625,0.42500000000000004,0.42500000000000004,-0.000000000000000000002732189474663469,-0.000000000000000000004119968255444916,-0.000000000000000000004119968255444916,0.00000000000000000000003411617411603808,0.049971836697274404,1
1,0.625,0.47500000000000003,0.47500000000000003,0.000000000000000000003035766082959413,0.000000000000000000009454242944073596,0.000000000000000000009454242944073596,-0.00000000000000000000001309975670160441,0.049971836697274404,1
1,0.625,0.525,0.525,-0.000000000000000000003079134169858832,-0.000000000000000000009324138683375342,-0.000000000000000000009324138683375342,0.00000000000000000000000970442709520816,0.049971836697274404,1
1,0.625,0.5750000000000001,0.5750000000000001,0.0000000000000000000015178830414797059,0.000000000000000000004553649124439123,0.000000000000000000004553649124439123,-0.0000000000000000000000024033626277053993,0.049971836697274404,1
1,0.625,0.625,0.625,0.0000000000000000000027755575615628907,0,0,-0.0000000000000000000000004559544796297518,0.049971836697274404,1
1,0.625,0.675,0.675,0.0000000000000000000002168404344971008,0.000000000000000000000043368086899420215,0.000000000000000000000043368086899420215,0.000000000000000000000006111479325876945,0.049971836697274404,1
1,0.625,0.725,0.725,0.000000000000000000005637851296924621,0.00000000000000000000841340885848752,0.00000000000000000000841340885848752,-0.00000000000000000000001749949414729634,0.049971836697274404,1
1,0.625,0.775,0.775,-0.000000000000000000001257674520083187,-0.000000000000000000016609977282477943,-0.000000000000000000016609977282477943,0.000000000000000000000015933682106967342,0.049971836697274404,1
1,0.625,0.8250000000000001,0.8250000000000001,0.0000000000000000000029490299091605715,0.000000000000000000008239936510889841,0.000000000000000000008239936510889841,-0.0000000000000000000000038147990755532225,0.049971836697274404,1
1,0.625,0.875,0.875,0.0000000000000000000027755575615628907,0,0,0.000000000697682762731303,0.049971836697274404,1
1,0.6250000001088267,0.9250000003200147,0.9250000003200147,0.00000032538724274692623,0.0000009583356514858556,0.0000009583356514858556,-0.0000000013132353967592305,0.049971836697274404,1
1,0.6249999998911733,0.9749999996799853,0.9749999996799853,-0.00000032538724274693184,-0.0000009583356514858672,-0.0000009583356514858672,-0.00000000014131554222601238,0.04997670065397115,1
1,0.6749999998911733,0.024999999679985344,0.024999999679985344,-0.00000032538724274692443,-0.000000958335651485855,-0.000000958335651485855,0.000000001199660677673355,0.04997670065397115,1
1,0.6750000001088268,0.07500000032001466,0.07500000032001466,0.0000003253872427469207,0.0000009583356514858533,0.0000009583356514858533,-0.0000000005334225053245403,0.049971836697274404,1
1,0.675,0.125,0.125,0.0000000000000000000014745149545802858,0.000000000000000000004597017211338537,0.000000000000000000004597017211338537,-0.00000000008213012870346,0.049971836697274404,1
1,0.675,0.175,0.175,-0.000000000000000000002862293735361731,0.000000000000000000000433680868994203,0.000000000000000000000433680868994203,-0.00000000000000000000005369415948733614,0.049971836697274404,1
